,0
25280,a pre-placement drug test
25281,an ongoing random drug testing program
25282,analytics
25283,computer driven distributed data processing
25284,geomatics
25285,remote sensing
25286,geospatial research projects
25287,real-time architectures
25288,other map services software libraries
25289,JavaScript
25290,Python
25291,SQL
25292,presales
25293,customer presentations
25294,demonstrations
25295,other CSG team members
25296,a timely fashion
25297,CSG team members
25298,consultants
25299,the Epicor organisation
25300,project deadlines
25301,IDE
25302,relational database environments
25303,Excellent verbal and written communications skills
25304,Jira
25305,Jitterbit
25306,Angular experience
25307,LINQ
25308,ERP
25309,TFS
25310,Git
25311,coding skills
25312,defined capabilities
25313,an “automation first” mentality
25314,capability tradeoffs
25315,underlying architectures
25316,dependencies
25317,diagnostic frameworks
25318,Reuses
25319,code algorithms
25320,the operational characteristics
25321,scalability
25322,manageability
25323,Reuses
25324,implementations
25325,Implements
25326,agile software delivery
25327,coding
25328,documentation
25329,Automation
25330,common utilities
25331,organizational efficiency
25332,scalability
25333,maintainability
25334,all phases
25335,all project deadlines
25336,the functionality
25337,#NAME?
25338,the software delivery lifecycle
25339,inquiries
25340,architects
25341,estimating
25342,BS Degree
25343,Oracle
25344,other relational databases
25345,SQL
25346,PL/SQL
25347,TDD
25348,BDD
25349,JUnit
25350,Cucumber
25351,Gherkin
25352,JSPs
25353,complex business functionalities
25354,a comparable framework
25355,IntelliJ
25356,Unix enviroments
25357,EJBs
25358,service-oriented architectures
25359,SOA
25360,Struts
25361,Jenkin
25362,Maven
25363,MVC
25364,Session Faade
25365,-
25366,independent deployments
25367,Excellent written and verbal communication skills
25368,strong interpretive skills
25369,common vulnerability remediation
25370,applications development methodologies
25371,SDLC
25372,SCRUM
25373,Excellent analytical and creative problem
25374,dashboards
25375,visualization
25376,scheduling
25377,deployment
25378,validation
25379,Monitors production systems
25380,Required  - Bachelor's degree
25381,MIS
25382,profiling
25383,relational database systems
25384,dashboards
25385,metrics
25386,Oracle
25387,profiling
25388,data visualization
25389,Tableau
25390,dexterity
25391,retrieval
25392,Effective verbal and written communication skills
25393,varying levels
25394,Strong interpersonal skills
25395,analytical skills
25396,metrics
25397,logical modeling and presentation solutions
25398,the business intelligence environments
25399,business stakeholders
25400,analytical solutions
25401,documentation
25402,GIT
25403,Hive SQL
25404,Proficiency
25405,Scala
25406,Python
25407,ETL processes
25408,Petabyte levels
25409,Tableau
25410,QlikView
25411,mentoring
25412,"innovative high-speed digital, RF and analogue designs"
25413,schematic/PCB layout
25414,FPGA firmware development
25415,qualification
25416,debugging
25417,the design specification
25418,managing obsolescence
25419,documentation
25420,configuration control
25421,other hardware/firmware issues
25422,EMC
25423,FPGA
25424,ASIC
25425,RTL design
25426,VHDL
25427,Verilog programming
25428,verification
25429,digital signal processing concepts
25430,assembler
25431,RF electronics
25432,a comfortable indoor area
25433,Any unpleasant conditions
25434,eighteen years
25435,a bachelor's degree program
25436,HTML
25437,CSS
25438,Javascript/Typescript frameworks
25439,an object-oriented programming language
25440,preferably Java
25441,Relational or noSQL database technology
25442,CI/CD tools
25443,authentication
25444,modern debugging
25445,complex databases
25446,APIs
25447,scripts
25448,automated reports
25449, DBA
25450,SQL
25451,PHP
25452,API
25453,MySQL
25454,LINUX / BASH SCRIPTING
25455,SSH. POWER BI / TABLEAU
25456,haves
25457,GITDOCKERLARAVELJENKINSAWS / KUBERNETES
25458,KUBECTLOracle PL/SQL / MS T-SQL
25459,cross-platform endpoint applications
25460,MacOS
25461,Linux
25462,talents
25463,product development lifecycle - requirements discussion/analysis
25464,scope estimation
25465,documentation
25466,POCs
25467,deployment
25468,architectural decisions
25469,deployment
25470,exemplary technical expertise
25471,web scale low latency Enterprise Product Development
25472,key stakeholders
25473,architectural roadmap
25474,stakeholders strategies
25475,stakeholders
25476,current technological solutions
25477,Endpoint products
25478,multiple programming and scripting languages
25479,Python
25480,PHP
25481,Node..  Excellent knowledge
25482,Networking
25483,Any patents
25484,business acumen
25485,mentoring
25486,technical expertise
25487,different org levels
25488,RFI/RFP responses
25489,the MediaMath platform
25490,integrations
25491,a refined set
25492,MediaMath solutions
25493,Collaboratively
25494,the key internal and client stakeholders
25495,MediaMath sales
25496,integrations
25497,unique client objectives
25498,MediaMath product offerings
25499,gaps
25500,Strategically partner
25501,tight alignment
25502,Consultative – strong sales skills
25503,"personable, charismatic, solutions"
25504,creative thinker
25505,Strong Communicator
25506,superior written and verbal communication skills
25507,complexities
25508,client setup work
25509,integrations
25510,multiple simultaneous tasks
25511,technical consulting experience
25512,SaaS
25513,both business and technical audiences
25514,RTB
25515,DSP
25516,DMP
25517,JavaScript
25518,jQuery
25519,HTML
25520,CSS
25521,JavaScript
25522,ES6
25523,Redux
25524,Sass
25525,Desirable Skills
25526,Angular/Ionic
25527,terra-bytes
25528,Productize novel AI models
25529,scalable microservices
25530,Python
25531,e.g. GCP
25532,AWS
25533,Azure
25534,Docker
25535,Kubernetes
25536,Shell scripting
25537,Bash
25538,Postgres
25539,SQL
25540,queries
25541,database concepts
25542,ElasticSearch
25543,CI/CD Build Tools
25544,Versioning
25545,Terraform
25546,algorithms
25547,functionality
25548,scalability
25549,reliability
25550,their enterprise complexities
25551,enhancements
25552,estimation
25553,continuous integration
25554,regular deployments
25555,MVC
25556,Dependency Injection
25557,Entity Framework
25558,LINQ
25559,Asynchronous programming
25560,scalability
25561,concurrency
25562,object-oriented design
25563,domain modeling
25564,highly scalable and available systems
25565,HTML/CSS/JavaScript
25566,frontend frameworks
25567,SSIS
25568,Jenkins
25569,Spark framework
25570,Python (PySpark
25571,PySpark
25572,file formats
25573,parquet
25574,PySpark
25575,S3
25576,SNS
25577,SQS
25578,Glue
25579,Lambda
25580,Cloudwatch alarms
25581,Terraform..  Hands
25582,CICD - GIT
25583,Jenkins
25584,Sonarqube
25585,Veracode
25586,unit test automation
25587, Willingness
25588,learnings
25589, Strong troubleshooting and performance tuning skills
25590,Bachelors Degree
25591,AWS
25592, Python
25593,Jenkins
25594,Spark SQL
25595,SQL
25596,Synapse
25597,Spark
25598,architects
25599,Benefitfocus coding standards
25600,Bachelor's degree
25601,technical competencies
25602,coding assignments
25603,"high quality.. Motivated, self-starter results-oriented team player"
25604,a dynamic and stimulating environment
25605,Great verbal and written communication skills
25606,+
25607,SQL
25608,JavaScript
25609,Python
25610,Drools
25611,AWS
25612,HTML
25613,CSS
25614,WordPress
25615,social networking sites
25616,Strong analytical and problem-solving skills
25617,Excellent customer service manners
25618,problem-solving skill
25619,debug
25620,business analysts
25621,robust user-friendly solutions
25622,QA
25623,daily standups
25624,backlog refinement
25625,other Scrum activities
25626,secure coding guidelines
25627,Bachelor’s degree
25628,lieu
25629,all phases
25630,coding
25631,architectural patterns
25632,critiques
25633,object-oriented programming and SOLID design principles
25634,relational databases
25635,Angular
25636,drawbacks
25637,Bootstrap.. Experience
25638,Git
25639,CI/CD Pipelines
25640,blue/green deployments
25641,advanced data modeling concepts
25642,PowerBI
25643,Container technologies
25644,Docker
25645,any other Microsoft Azure resources
25646,Roles & Responsibilities Research
25647,"highly reliable, available and scalable solutions"
25648,API
25649,large technical deliverables
25650,a structured manner
25651,the accountability
25652,predictability
25653,the deliverables
25654,structured problem
25655,Platformize components
25656,utilities
25657,prototypes
25658,technical roadmap
25659,3-5 yrs
25660,Python
25661,Node.js
25662,Golang
25663,JavaScript
25664,any objected-oriented high level proprietary or open-source language
25665,strong programming constructs
25666,Strong object-oriented design skills
25667,intuitive module and class-level interfaces
25668,"elegant, maintainable solutions"
25669,"scalable, large and complex business application"
25670,the architectural vision
25671,the architectural vision
25672,several toolsets
25673,domains
25674,transformations
25675,domains
25676,defect free code
25677,actionable assignments
25678,Flowable
25679,Kapow
25680,UIPath
25681,Pentaho
25682,new domains
25683,NodeJS
25684,PHP
25685,other enterprise software stacks
25686,AJAX
25687,frameworks
25688,JavaScript
25689,jQuery
25690,message queues
25691,ActiveMQ
25692,RabbitMQ
25693,Mule
25694,Familiarity
25695,SVN
25696,CVS
25697,GIT
25698,Familiarity
25699,maven
25700,deployment
25701,Azure
25702,AWS
25703,EMC
25704,MySQL
25705,Apple/Mac technologies
25706,Strong proficiency
25707,JavaScript
25708,DOM manipulation
25709,Thorough understanding
25710,React.js
25711,popular React.js workflows
25712,Flux
25713,Redux
25714,Familiarity
25715,newer specifications
25716,EcmaScript
25717,"e.g., Immutable.js"
25718,isomorphic React
25719,Familiarity
25720,RESTful APIs
25721,modern authorization mechanisms
25722,Familiarity
25723,modern front-end build pipelines
25724,Babel
25725,Webpack
25726,NPM
25727,benchmarking
25728,optimization
25729,Bachelor’s degree
25730,Preferred Qualifications
25731,JEE
25732,Microservices
25733,SQL
25734,JavaScript
25735,HTML
25736,REST-based API
25737,an agile environment
25738,CI/CD environment
25739,modules
25740,    Skills & Requirements Strong full stack developer
25741,databases
25742,multi-threading principles
25743,Familiarity
25744, AWS
25745,B.E/Btech
25746,XML
25747, ASP.NET
25748,stakeholder
25749,an ecosystem
25750,serverless
25751,distributed microservices
25752,AWS
25753,Mentor
25754,real partnerships
25755,streamlined development and deployment processes
25756,stakeholders
25757,many frameworks
25758,databases
25759,load balancing
25760,horizontal scalability
25761,serverless technologies
25762,actionable plans
25763,strong analytical skills
25764,a results-driven mindset
25765,EC2
25766,Lambda
25767,S3
25768,RDS
25769,SQS
25770,Kinesis
25771,DynamoDB
25772,CloudFormation
25773,CloudWatch
25774,Scrum/Kanban
25775,B.S.
25776,Microservice architectures
25777,● Experience
25778,GCP
25779,AWS
25780,Azure
25781,Containers
25782,Kubernetes
25783,● Experience
25784,excellent debugging skills
25785,threads
25786,GC
25787,Memory leaks
25788,Oracle
25789,MySQL
25790,PostgreSQL
25791,Redis
25792,Excellent OOP skills
25793,● Experience
25794,CICD
25795,GIT
25796,Jira
25797,Jenkins
25798,● Knowledge
25799,● Very good soft skills
25800,Teamwork
25801,adaptability
25802,1.8 version
25803,SQL
25804,Spring Reactive framework
25805,Spring WebFlux
25806,(Reactive Stack
25807,MongoDB/Couchbase
25808,oauth2/ oidc specification
25809,any messaging framework
25810,rabbitmq
25811,AWS
25812,Jenkins
25813,Kolkata/Bangalore/Gurgaon
25814,FastAPI
25815,Flask/Django..  Experience
25816,at least one major DL framework
25817,Tensorflow/Keras
25818,Pytorch
25819,model prediction
25820,at least 3+ yrs experience
25821,Python..  Strong problem
25822,willingness
25823,one’s sleeves
25824,an agile environment
25825,incremental releases
25826,-10years
25827,Apex
25828,Visualforce
25829,preferably Java
25830,Python
25831,Node
25832,HTML
25833,CSS
25834,JavaScript
25835,REST API
25836,Dell Boomi
25837,Salesforce
25838,Proficiency
25839,Git
25840,... SFDC Certification
25841,Pardot
25842,SalesforceDX
25843,continuous integration
25844,deployment
25845,(CI/CD
25846,Docker
25847,deployment pipelines
25848,AWS
25849,Azure
25850,JIRA   Location
25851, Bangalore
25852,Line Org BAU
25853,ATF
25854,ATF scripts
25855,a scrum team
25856,essential functionality
25857,automation scripts
25858,automation tests
25859,suites
25860,deployment
25861,upgrades
25862,cloning
25863,automation
25864,automation
25865,primarily Jira/Confluence
25866,competence
25867,Selenium
25868,continuous integration and deployment tools
25869,scripting language
25870,JavaScript
25871,CIS-HR
25872,ATF
25873,mindset
25874,intuitive software solutions
25875,geographic locations
25876,resolutions
25877,new design specifications
25878,architectural concerns
25879,"a constructive, results oriented technical approach"
25880,Python
25881,Django
25882,multithreading
25883,asynchronous methods
25884,frameworks
25885,HTML
25886,CSS
25887,an RDBMS
25888,MySQL
25889,Oracle
25890,Git
25891,TFS
25892,ALM tools
25893,formerly VSTS
25894,Jira
25895,Proven problem-solving abilities
25896,Thorough understanding
25897,object-oriented development theory
25898,a fast-paced environment
25899,concurrent programming challenges
25900,"multi-threading, race conditions, deadlock, semaphores, etc.. B.Tech or B.E degree"
25901,streams/ M.S.
25902, - Golang Good
25903, - Ruby
25904,rails
25905,Ruby
25906,Rails
25907,PostgreSQL
25908,Heroku
25909,functionality
25910,new functionality
25911,Responsibilities Mentor
25912,Client’s onshore/offshore frontend development team
25913,Client’s industry-leading adtech platforms
25914,Client’s existing applications
25915,leading edge business objectives
25916,a continuous deployment environment
25917,product enhancements
25918,simple usability
25919,reduced workflows
25920,the codebase
25921,Yieldmo ecosystem
25922,Client’s growing teams
25923,Leverage industry best practices
25924,agile methodologies
25925,test automation
25926,CI/CD
25927,architectures
25928,third party vendors
25929,stakeholders
25930,a frontend engineering team
25931,ES6
25932,Typescript
25933,Git
25934,GitHub
25935,AWS
25936,CI/CD
25937,GraphQL
25938,DynamoDB
25939,Serverless
25940,frameworks
25941,Jest
25942,Cypress
25943,full stack solution
25944,SSPs
25945,DSPs
25946,Analytics
25947,DMPs
25948,CDPs
25949,Scrum Master
25950,the ContractPod Application
25951,the architectural requirements
25952,project deliveries
25953,timely query resolutions
25954,Analytical
25955,Debugging Skills
25956,quick learner
25957,diverse/multiple stakeholder environment
25958,Webforms
25959,MSSQL
25960,MVC
25961,jQuery
25962,HTML
25963,CSS
25964,Familiarity
25965,VueJS
25966,Agile
25967,the Mac/iOS platform
25968,robustness
25969,usability
25970,general reliability
25971,bug fixing
25972,complex customer escalations
25973,automatization
25974,B.Tech
25975,M.Tech
25976,software development lifecycle
25977,Proficiency
25978,Mac/iOS application development
25979,Algorithms
25980,Mac/iOS frameworks
25981,CFNetwork
25982,Apple’s recommended design principles
25983,interface guidelines
25984,tuning
25985,Multi-threaded programming
25986,networking concepts
25987,JSON/ XML
25988,REST APIs
25989,urgency
25990,preferably scrum
25991,continuous integration
25992,GIT
25993,willingness
25994,a strong work ethic
25995,JavaScript
25996,Jquery
25997,any Front-end Javascript frameworks
25998,HTML
25999,CSS
26000,a Scrum
26001,"efficient, reusable, and reliable code"
26002,bottlenecks
26003,Bachelor's degree
26004,-
26005,HTML
26006,CSS
26007,css libraries
26008,bootstrap
26009,materialUI
26010,flexbox concepts
26011,scss.. Javascript fundamentals
26012,Typescipt
26013,Reactjs
26014, hooks
26015,Jest
26016,Familiarity
26017,WCAG requirements
26018,strong analytical/logical thinking and communication skills
26019,the data warehousing team
26020,our analytics team
26021,disparate databases
26022,analytics
26023,the requirement specifications
26024,"scalable, repeatable, efficient and effective Skills"
26025,Qualifications
26026,MicroStrategy
26027,Dashboard
26028,schema
26029,queries
26030,dashboards
26031,flex-based widgets
26032,dimensional data models
26033,attributes
26034,metrics
26035,filters
26036,MicroStrategy
26037,query optimization strategies
26038,relational databases
26039,dev
26040,production environments
26041,Strong technical server administration & performance tuning skills
26042,MicroStrategy
26043,Swift/Objective-C. knowledge
26044,Flutter
26045,Dart SDK
26046,Bloc coding structure
26047,any other professional coding structure
26048,dio
26049,Local storage libraries
26050,Crashlytics
26051,Analytics
26052,Firebase
26053,Firebase
26054,notification
26055,Mapbox
26056,OOPs
26057,Dart/Flutter coding standard
26058,runtime architecture
26059,architects
26060,continual improvement
26061,all quadrants
26062,bug fixes
26063,all quadrants
26064,Proficiency
26065,e.g. JAVA
26066,Python
26067,Perl
26068,Assembler
26069,e.g. full expertise
26070,protocols
26071,TCP/IP
26072,SSL/TLS
26073,DNS
26074,SMTP
26075,debuggers
26076,disassemblers
26077,Linux
26078,that potentially span components
26079,interfaces
26080,a diverse scope
26081,identifiable factors
26082,key stakeholders
26083,Mentoring others
26084,Networking
26085,Bachelor
26086,CS
26087,a PHP/CodeIgniter/Laravel Developer
26088,HTML
26089,CSS
26090,JavaScript
26091,Laravel/CodeIgniter development
26092,MVC design patterns
26093,object-oriented PHP programming
26094,PHP
26095,JavaScript
26096,jQuery
26097,MySQL
26098,Years Required Educational Qualification
26099, Undergraduate degree
26100,Spring Microservices
26101,RDMS
26102,Maven
26103,algorithms
26104,threading
26105,effective APIs
26106,Excellent written and verbal communication skills
26107,JUnit
26108,Mockito
26109,Liquibase
26110,Postman
26111,IntelliJ Idea
26112,other development accessories
26113,modules/features
26114,modules
26115,ideation
26116,inception
26117,various stakeholders
26118,requirement gathering
26119,deliverables
26120,various scrum practices
26121,GCP
26122,AWS
26123,frontend applications
26124,Javascript based frameworks
26125,limited supervision
26126,specialization
26127,Python
26128,any other automation Technologies / tools
26129,very good analytical and solutioning skills
26130,good coordination
26131,good mentoring skills
26132,core Python & Python frameworks
26133,IAM
26134,VPC
26135,ELB
26136,CDN
26137,S3
26138,CloudFormation
26139,Dynamo DB
26140,Auto Scaling
26141,CloudTrail
26142,CloudWatch
26143,automation
26144,deployment
26145,CLI
26146,SDKs
26147,HTML
26148,CSS
26149,JScript
26150,Angular/React
26151,optimization
26152,RDBMS databases
26153,especially PostgreSQL
26154,MySQL
26155,Jira
26156,iterative development methodologies
26157,microservices
26158,serverless
26159,Strong documentation
26160,authentication
26161,authorization
26162,SVN
26163,Jira
26164,Confluence
26165,Scripts
26166,CloudFormation
26167,Lambda
26168,Databases
26169,interface designs
26170,JavaScript
26171,CSS
26172,HTML
26173,React.js
26174,Webpack
26175,Enzyme
26176,Redux
26177,Flux
26178,highly responsive user interface components
26179,react concepts
26180,application interface codes
26181,JavaScript
26182,react.js workflows
26183,Troubleshooting interface software
26184,debugging application codes
26185,user interface concepts
26186,js
26187,additional mainstream programming languages
26188,database transactions
26189,JDBC
26190,such Tableau
26191,Lumira
26192,Node.js
26193,other server side compiled language
26194,Rest API
26195,integrations
26196,GraphQL
26197,Redux
26198,PortgresSQL
26199,AWS
26200,GitHub
26201,kubernetes
26202,serverless
26203,agile manner
26204,crisp documentation
26205,continuous deployment
26206,iterative improvements
26207,  Attractive salary compensation
26208,Node JS
26209,Angular / React UI Development
26210,stakeholders
26211,the lifecycle Planning
26212,scalable web architectures
26213,continuous delivery practices
26214,Iteratively
26215,technical specifications
26216,Liaising
26217,contingency plans
26218,full development lifecycle
26219,  Minimum Qualifications
26220,﻿
26221,ReactJS
26222,any MVC Framework Experience
26223,relational databases
26224,JavaScript
26225,TypeScript
26226,jQuery
26227,Bootstrap
26228,HTML5
26229,CSS3 Exposure
26230,frameworks
26231,automated testing
26232,Git/SVN
26233,Familiarity
26234,e.g. TDD
26235,BDD
26236,CI/CD
26237,deployment/publishing
26238,-
26239,Docker
26240,Kubernetes
26241,asynchronous programming
26242,its quirks
26243,workarounds
26244,scalable applications
26245,system failures
26246,corrective action
26247,a recurrence
26248,🏗
26249,the founders
26250,-
26251,early believers
26252,100s
26253,billions
26254,Toplyne
26255,Bachelor's degree
26256,Python
26257,algorithms
26258,docker
26259,Kubernetes
26260,containerization
26261,AWS
26262,Kafka OR Elastic search
26263,Redis
26264,No SQL
26265,analyzing
26266,routine tasks
26267,accountability
26268,Microservices
26269,ReactJS
26270,Redux
26271,Typescript
26272,"a profitable, growing company"
26273,an impressive Fortune 500 client list
26274,ReactJS
26275,Redux
26276,AWS
26277,code deployment
26278,the technology-enabled platforms
26279,Liaise
26280,stakeholders
26281,the functional requirement
26282,Qualifications / Skillsets
26283,Python
26284,Django
26285,Pandas
26286,GitHub
26287,Jira
26288,PostgreSQL
26289,SQL
26290,React JS
26291,stack technologies
26292,backend services
26293,coding standards
26294,scalable interactive web applications
26295,AWS
26296,OpenStack
26297,CloudFoundry
26298,Docker
26299,software design constructs
26300,analytical problem-solving skills
26301,accountability
26302,willingness
26303,startup
26304,mindset
26305,ETFs
26306,Factset
26307,Reuters
26308,database schema
26309,APIs
26310,BSc degree
26311,a consumer internet startup
26312,frontend
26313,backend
26314,system functionality
26315,Flair
26316,polished tech skills
26317,Lateral thinking
26318,Excellent communication and teamwork skills
26319,an analytical mind
26320,data warehouse projects
26321,SDLC  • Experience
26322,a Scrum team
26323,SSIS
26324,SQL
26325,T-SQL
26326,experience relational data model
26327,SSAS cubes
26328,MDX queries
26329, • DAX
26330,e.g. UML
26331,Block Diagrams  • Good Communication and Collaboration skills  • Ability
26332,organizational skills
26333,"e.g., GIT"
26334,Accountability
26335, • Interpret requirements
26336,a Scrum team
26337, • Guiding other team members
26338,the assigned modules
26339,complex T-SQL scripts
26340,ETL packages
26341,SSIS
26342, • Documenting work/procedures
26343,QA team
26344,AngularJS
26345,HTML/CSS
26346,JQuery
26347,JSON
26348,AJAX
26349,Frontend CSS frameworks
26350,Bootstrap
26351,. - Familiarity
26352,npm
26353,a robust design
26354,cross-browser compatibility
26355,responsive design
26356,#NAME?
26357,RESTful services
26358,algorithms
26359,JavaScript
26360,TypeScript knowledge
26361,NUnit
26362,JUnit
26363,#NAME?
26364,#NAME?
26365,Immediate joiners
26366,computer science fundamentals
26367,algorithms
26368,Excellent programmer
26369,algorithms
26370,assignments
26371,a timely manner
26372,"modular, maintainable code"
26373,the right trade-offs
26374,subject matter expertise
26375,documented code
26376,agreed-upon timelines
26377,reasonably accurate estimates
26378,agile ceremonies
26379,Bachelor's degree
26380,Mastery
26381,Excellent code designing skills
26382,Bachelor's degree
26383,SSIS
26384,WCF
26385,(CI/CD
26386,ASP.NET MVC Framework
26387,jQuery/JavaScript
26388,Deployment
26389,IIS
26390,Git/VSTS
26391,Excellent troubleshooting
26392,AWS
26393,CI/CD pipelines
26394,application deployments
26395,reliability
26396,logs analysis
26397,ansible roles
26398,modules
26399,utilities
26400,neighboring cities
26401,network fundamentals
26402,"(Ethernet, TCP/IP"
26403,WAF
26404,DNS
26405,BASH
26406,at least one high-level scripting language
26407,Python
26408,Ruby
26409,Git
26410,Nagios
26411,Snort
26412,OpenVPN
26413,Squid
26414,open-source Firewalls
26415,pfSense
26416,Vyatta
26417,IP tables
26418,UFW
26419,Strong interpersonal communication skills
26420,vendors
26421,an experienced and passionate Senior Database Developer
26422,My SQL
26423,optimization
26424,Stored Procedures
26425,permissions
26426,the best suited database architecture
26427,an existing DB application
26428,optimum performance
26429,deployments
26430,metrics
26431,operational tasks
26432,automation pipelines
26433,Automotive embedded software development experience
26434,UART
26435,SPI
26436,I2C
26437,", CAN-FD"
26438,AUTOSAR
26439,CAN gateway module
26440,UDS diagnostic
26441,MCAL Configuration
26442,EB/Vector
26443,Autosar
26444,automated scripts
26445,our continuous integration environment
26446,excellent verbal and written communication skills
26447,DevOps
26448,SDKs
26449,cli
26450,EC2
26451,S3
26452,SQS
26453,SNS
26454,RDS
26455,IAM
26456,Lambda
26457,DynamoDB
26458,AWS
26459,Azure
26460,GCP
26461,automation
26462,Ansible
26463,configuration
26464,e.g. Apache
26465,Nginx
26466,Tomcat
26467,JBoss
26468,NodeJS
26469,relational databases
26470,MySQL
26471,"secure, performant, reliable and durable systems"
26472,Angular
26473,JQuery
26474,Git
26475,Github
26476,Git Flow
26477,other workflows
26478,Jenkins/Hudson
26479,Harness
26480,CircleCI
26481,Maven
26482,Ant
26483,Sonar
26484,Artifactory
26485,CI/CD technologies
26486,Teamwork
26487,compatibility
26488,scalability
26489,interoperability
26490,architects
26491,geographies
26492,UX team
26493,JavaScript
26494,HTML
26495,CSS
26496,Angular JS
26497,Ext JS
26498,ReactJS
26499,TypeScript
26500,jQuery
26501,BackboneJS
26502,NodeJS
26503,Template libraries
26504,graphic toolkits
26505,complex UI
26506,graphs
26507,topologies
26508,a fast-paced environment
26509,Jira
26510,Git
26511,IntelliJ
26512,Jenkins
26513,Maven
26514,Good analytical and problem-solving skills
26515,"scalable, high-performance, reusable software"
26516,networking
26517,wireless technologies
26518,inai's next generation
26519,no-code/low-touch user interface
26520,frameworks
26521,integrations
26522,the modules
26523,our customer-first developmental mindset
26524,TDD methodologies
26525,inai
26526,documentation
26527,tooling
26528,Strong programming and debugging skills
26529,robust unit-tests
26530,consumer-facing mobile apps
26531,Familiarity
26532,documentation
26533,minimum supervision
26534,checkouts
26535,Flutter knowledge
26536,Maropost
26537,different internal stakeholders
26538,profiles
26539,user privileges
26540,IP address
26541,Subnet Mask
26542,Static Route
26543,DHCP Server
26544,hardware or software faults
26545,Scanners
26546,Printers
26547,miscellaneous job-related duties
26548,Bachelor's degree/Master degree
26549,active configuration
26550,LAN / WAN
26551,TCP
26552,wireless AP
26553,Familiarity
26554,Linux
26555,MacOS/Unix
26556,Shell Scripting Languages
26557,Linux
26558,Unix
26559,#
26560,PowerShell
26561,Strong interpersonal skills
26562,"a fast-paced, project-based, environment"
26563,Salesforce
26564,HubSpot
26565,Atlassian
26566,.
26567,Zendesk
26568,Gainsight
26569,Python
26570,Ruby
26571,Docker
26572,user interface ideas
26573,interface designs
26574,web-based user interactions
26575,highly responsive user interface components
26576,react concepts
26577,application interface codes
26578,JavaScript
26579,react.js workflows
26580,Troubleshooting interface software
26581,debugging application codes
26582,user interface concepts
26583,Bachelor’s degree
26584,a react.js developer
26585,JavaScript
26586,CSS
26587,HTML
26588,React.js
26589,Webpack
26590,Enzyme
26591,Redux
26592,user interface design
26593,Mocha
26594,Jest
26595,browser-based debugging and performance testing software
26596,Excellent troubleshooting skills
26597,high quality deliverables
26598,technical artifacts
26599,APIs
26600,automated testing
26601,Git
26602,SVN
26603,readable code
26604,extensive documentation
26605,Bachelors/ Masters
26606,a team-builder and team player
26607,a fast-paced and highly collaborative position
26608,tight deadlines
26609,mentoring
26610,support platform compatibility
26611,the Silicon Labs SecOps team
26612,Min 8-12 yrs
26613,"DNS, DHCP, GPO, ADCS"
26614,PowerShell
26615,Co-located Datacenter Design
26616,enterprise networking
26617,vSphere Administration
26618,Okta Administration
26619,Intune/SCCM Administration
26620,MacOS knowledge
26621,single-page responsive webapps
26622,algorithmic programming
26623,microservices
26624,gaps
26625,Prototype product components
26626,production readiness
26627,UX
26628,UIs
26629,micro services REST architecture
26630,encapsulation
26631,AJAX components
26632,fluid UI
26633,TTD
26634,CI/CD
26635,best coding practices
26636,technical impediments
26637,appropriate stakeholders
26638,resolutions
26639,mitigation plans
26640,defect triage meetings
26641,troubleshooting customer issues
26642,mentorship
26643,"an agile, rapid development and prototyping environment"
26644,Bachelor's degree
26645,"Highly proactive, result-oriented and team player"
26646,100%
26647,deployment
26648,prem
26649,Python
26650,Perl
26651,Node JS
26652,Angular
26653,JQuery
26654,JavaScript
26655,TypeScript
26656,HTML/CSS
26657,e.g. Elasticsearch
26658,Solr
26659,MVC
26660,Hibernate
26661,Microservices
26662,Strong understanding/expertise
26663,APIs/ Micro services architecture
26664,Mongo/Dynamo Helpful
26665,Maven
26666,Gradle
26667,Jenkins
26668,Docker
26669,other CI/CD Platforms
26670,AWS
26671,architectural styles
26672,SW development processes
26673,demonstrable success
26674,the full software development lifecycle
26675,top-notch professionals
26676,Good analytical and problem-solving skills
26677,dashboards
26678,business metrics
26679,KPI
26680,workable dashboard models
26681,the key metrics
26682,"innovative, interactive dashboards"
26683,scorecards
26684,existing dashboards
26685,new intuitive dashboards
26686,predictive models
26687,advanced analytics projects
26688,multiple domains
26689,sequences
26690,adaptability
26691,business analysts
26692,post-bachelor’s degree experience
26693,meaningful business insights
26694,post-bachelor’s degree experience
26695,data extraction
26696,complex SQL
26697,multiple disparate data sources
26698,Developed complex calculated measures
26699,DAX
26700,large datasets
26701,data model optimization
26702,different data modeling techniques
26703,Bachelor’s/master’s degree
26704,computer science/Information technology OR equivalent qualification
26705,SSAS
26706,SAP
26707,HANA
26708,Tableau/Qlik
26709,unstructured data
26710,the prototyping
26711,conjunction
26712,architects
26713,the roadmap
26714,Technically relevant field issues
26715,workarounds
26716,a technical and behavioral level
26717,all phases
26718,concept formalization
26719,product deployment
26720,estimations
26721,backlog grooming
26722,high quality prototypes / modules
26723,MSc
26724,MCA
26725,ASP
26726,REST/WebAPI
26727,Messaging
26728,RabbitMQ
26729,Angular
26730,specialization
26731,SOA
26732,e.g.- OAuth
26733,OpenIDConnect
26734,WS-Security
26735,X509
26736,SSL
26737,"MSSQL server /RDBMS, experience"
26738,Entity Framework
26739,premise
26740,the JVM roadmap
26741,Ubuntu
26742,tooling
26743,Ubuntu
26744,Ubuntu rates
26745,JVM-based innovation
26746,Debug issues
26747,high quality fixes
26748,Full lifecycle development
